order_id,order_placement_date,customer_id,product_id,order_qty
FOCT618121502,"Friday, October 17, 2025",789121,25891203,
FOCT618121502,"Friday, October 17, 2025",789121,25891302,93.0
FOCT618121502,"Friday, October 17, 2025",789121,25891301,53.0
FOCT618121502,"Friday, October 17, 2025",789121,99999999,160.0
FOCT618121502,17/10/2025,789121,25891101,287.0
FOCT618121502,"Friday, October 17, 2025",789121,25891502,171.0
FOCT618403503,"Friday, October 17, 2025",789403,25891203,159.0
FOCT618403503,"Friday, October 17, 2025",789403,25891302,94.0
FOCT618403503,"Friday, October 17, 2025",789403,25891503,159.0
FOCT618403503,"Friday, October 17, 2025",789403,25891501,205.0
FOCT618403503,"Friday, October 17, 2025",789403,25891101,352.0
FOCT618403503,"Friday, October 17, 2025",789403,25891503,159.0
FOCT619702601,"Friday, October 17, 2025",789702,88888888,114.0
FOCT619702601,"Friday, October 17, 2025",789702,25891601,64.0
FOCT619702601,"Friday, October 17, 2025",789702,25891402,404.0
FOCT619702601,17/10/2025,789702,25891201,144.0
FOCT619702601,"Friday, October 17, 2025",789702,25891501,98.0
FOCT619702601,"Friday, October 17, 2025",789702,25891101,399.0
FOCT620403402,"Friday, October 17, 2025",789403,25891103,
FOCT620403402,"Friday, October 17, 2025",789403,25891402,190.0
FOCT620403402,"Friday, October 17, 2025",789403,25891201,258.0
FOCT620403402,"Friday, October 17, 2025",789403,25891101,405.0
FOCT620403402,"Friday, October 17, 2025",789403,25891202,356.0
FOCT620403402,"Friday, October 17, 2025",789403,25891201,258.0
FOCT619102302,"Friday, October 17, 2025",789102,25891302,44.0
FOCT619102302,"Friday, October 17, 2025",789102,25891301,89.0
FOCT619102302,"Friday, October 17, 2025",789102,88888888,354.0
FOCT619102302,"Friday, October 17, 2025",789102,25891301,89.0
FOCT619102302,"Friday, October 17, 2025",789102,88888888,354.0
FOCT619103501,"Friday, October 17, 2025",789103,25891203,403.0
FOCT619103501,"Friday, October 17, 2025",789103,25891501,224.0
FOCT619103501,"Friday, October 17, 2025",789103,25891401,352.0
FOCT619103501,"Friday, October 17, 2025",789103,25891303,46.0
FOCT619103501,"Friday, October 17, 2025",789103,25891102,418.0
FOCT619503602,2025/10/17,789503,25891302,67.0
FOCT619503602,"Friday, October 17, 2025",789503,25891403,282.0
FOCT619503602,2025/10/17,789503,25891402,255.0
FOCT619503602,"Friday, October 17, 2025",789503,25891602,79.0
FOCT619503602,2025/10/17,789503,25891602,79.0
FOCT619720503,"Friday, October 17, 2025",789720,25891503,234.0
FOCT619720503,17-10-2025,INVALID,25891402,263.0
FOCT619720503,"Friday, October 17, 2025",789720,25891101,459.0
FOCT619720503,17/10/2025,789720,25891303,63.0
FOCT619720503,"Friday, October 17, 2025",789720,25891303,63.0
FOCT620320503,"Friday, October 17, 2025",789320,25891302,48.0
FOCT620320503,"Friday, October 17, 2025",789320,25891301,76.0
FOCT620320503,"Friday, October 17, 2025",789320,25891503,201.0
FOCT620320503,"Friday, October 17, 2025",789320,25891502,
FOCT620320503,"Friday, October 17, 2025",789320,25891301,76.0
FOCT618201403,"Friday, October 17, 2025",789201,25891403,353.0
FOCT618201403,2025/10/17,789201,25891201,222.0
FOCT618201403,"Friday, October 17, 2025",789201,25891202,265.0
FOCT618201403,"Friday, October 17, 2025",789201,25891102,365.0
FOCT618321503,17/10/2025,789321,25891403,233.0
FOCT618321503,"Friday, October 17, 2025",789321,25891503,216.0
FOCT618321503,"Friday, October 17, 2025",789321,25891501,173.0
FOCT618321503,"Friday, October 17, 2025",789321,25891501,173.0
FOCT618501403,"Friday, October 17, 2025",XYZ123,25891203,425.0
FOCT618501403,"Friday, October 17, 2025",789501,25891403,233.0
FOCT618501403,"Friday, October 17, 2025",789501,25891202,289.0
FOCT618501403,2025/10/17,789501,25891303,61.0
FOCT618601602,"Friday, October 17, 2025",789601,25891601,139.0
FOCT618601602,"Friday, October 17, 2025",789601,25891501,141.0
FOCT618601602,"Friday, October 17, 2025",789601,25891602,186.0
FOCT618601602,"Friday, October 17, 2025",789601,25891101,255.0
FOCT618902502,"Friday, October 17, 2025",789902,25891502,244.0
FOCT618902502,17/10/2025,ABC987,25891501,173.0
FOCT618902502,"Friday, October 17, 2025",789902,25891303,54.0
FOCT618902502,"Friday, October 17, 2025",789902,25891502,244.0
FOCT619401601,"Friday, October 17, 2025",789401,25891302,40.0
FOCT619401601,"Friday, October 17, 2025",789401,25891503,102.0
FOCT619401601,"Friday, October 17, 2025",XYZ123,25891601,67.0
FOCT619401601,"Friday, October 17, 2025",789401,25891402,491.0
FOCT619402603,"Friday, October 17, 2025",789402,25891203,355.0
FOCT619402603,"Friday, October 17, 2025",789402,25891602,120.0
FOCT619402603,"Friday, October 17, 2025",789402,25891603,130.0
FOCT619402603,"Friday, October 17, 2025",789402,25891203,355.0
FOCT619422602,"Friday, October 17, 2025",789422,25891502,110.0
FOCT619422602,"Friday, October 17, 2025",789422,25891602,131.0
FOCT619422602,"Friday, October 17, 2025",789422,25891101,293.0
FOCT619422602,"Friday, October 17, 2025",789422,25891602,131.0
FOCT619601501,17-10-2025,789601,25891302,89.0
FOCT619601501,"Friday, October 17, 2025",ABC987,25891501,182.0
FOCT619601501,"Friday, October 17, 2025",789601,25891102,384.0
FOCT619601501,"Friday, October 17, 2025",789601,25891102,384.0
FOCT619603603,17/10/2025,789603,25891203,266.0
FOCT619603603,"Friday, October 17, 2025",789603,25891302,87.0
FOCT619603603,17/10/2025,789603,25891502,147.0
FOCT619603603,"Friday, October 17, 2025",789603,25891603,167.0
FOCT619621301,"Friday, October 17, 2025",789621,25891101,447.0
FOCT619621301,"Friday, October 17, 2025",789621,25891301,43.0
FOCT619621301,"Friday, October 17, 2025",789621,25891202,105.0
FOCT619621301,"Friday, October 17, 2025",789621,25891102,380.0
FOCT620101602,"Friday, October 17, 2025",789101,25891301,57.0
FOCT620101602,"Friday, October 17, 2025",789101,25891503,170.0
FOCT620101602,"Friday, October 17, 2025",789101,25891602,185.0
FOCT620101602,"Friday, October 17, 2025",789101,25891301,57.0
FOCT620220601,"Friday, October 17, 2025",789220,25891601,82.0
FOCT620220601,"Friday, October 17, 2025",789220,25891501,183.0
