order_id,order_placement_date,customer_id,product_id,order_qty
FSEP518720602,"Tuesday, September 16, 2025",789720,25891301,62.0
FSEP518720602,"Tuesday, September 16, 2025",789720,25891403,342.0
FSEP518720602,"Tuesday, September 16, 2025",789720,25891503,216.0
FSEP518720602,"Tuesday, September 16, 2025",789720,25891202,324.0
FSEP518720602,"Tuesday, September 16, 2025",789720,25891103,
FSEP518720602,"Tuesday, September 16, 2025",XYZ123,25891601,82.0
FSEP518720602,16-09-2025,789720,25891602,146.0
FSEP517521503,"Tuesday, September 16, 2025",789521,25891301,67.0
FSEP517521503,"Tuesday, September 16, 2025",789521,25891103,304.0
FSEP517521503,16-09-2025,789521,25891503,217.0
FSEP517521503,"Tuesday, September 16, 2025",789521,25891401,254.0
FSEP517521503,"Tuesday, September 16, 2025",789521,25891103,304.0
FSEP517521503,"Tuesday, September 16, 2025",789521,25891301,67.0
FSEP517621502,"Tuesday, September 16, 2025",789621,25891102,282.0
FSEP517621502,"Tuesday, September 16, 2025",789621,25891502,226.0
FSEP517621502,"Tuesday, September 16, 2025",789621,25891501,201.0
FSEP517621502,"Tuesday, September 16, 2025",789621,25891101,324.0
FSEP517621502,"Tuesday, September 16, 2025",789621,25891502,226.0
FSEP517203501,"Tuesday, September 16, 2025",789203,25891303,36.0
FSEP517203501,"Tuesday, September 16, 2025",789203,88888888,283.0
FSEP517203501,"Tuesday, September 16, 2025",789203,25891501,110.0
FSEP517203501,"Tuesday, September 16, 2025",789203,77777777,363.0
FSEP517603503,"Tuesday, September 16, 2025",789603,25891502,173.0
FSEP517603503,"Tuesday, September 16, 2025",789603,25891503,157.0
FSEP517603503,16/09/2025,XYZ123,25891201,359.0
FSEP517603503,"Tuesday, September 16, 2025",XYZ123,25891201,359.0
FSEP517622603,"Tuesday, September 16, 2025",789622,25891301,
FSEP517622603,2025/09/16,789622,25891202,236.0
FSEP517622603,"Tuesday, September 16, 2025",789622,25891501,205.0
FSEP517622603,"Tuesday, September 16, 2025",789622,25891603,163.0
FSEP517703603,"Tuesday, September 16, 2025",789703,25891203,286.0
FSEP517703603,"Tuesday, September 16, 2025",789703,25891102,349.0
FSEP517703603,16/09/2025,XYZ123,25891603,
FSEP517703603,"Tuesday, September 16, 2025",789703,25891601,187.0
FSEP518101601,16-09-2025,789101,25891502,139.0
FSEP518101601,"Tuesday, September 16, 2025",XYZ123,25891202,300.0
FSEP518101601,"Tuesday, September 16, 2025",789101,25891601,84.0
FSEP518101601,"Tuesday, September 16, 2025",789101,25891201,188.0
FSEP518102502,"Tuesday, September 16, 2025",789102,25891203,355.0
FSEP518102502,"Tuesday, September 16, 2025",XYZ123,25891301,43.0
FSEP518102502,"Tuesday, September 16, 2025",789102,25891502,216.0
FSEP518102502,16/09/2025,789102,25891202,478.0
FSEP518320601,"Tuesday, September 16, 2025",789320,25891301,36.0
FSEP518320601,"Tuesday, September 16, 2025",789320,25891303,65.0
FSEP518320601,"Tuesday, September 16, 2025",789320,25891601,134.0
FSEP518320601,"Tuesday, September 16, 2025",789320,25891402,198.0
FSEP518501503,"Tuesday, September 16, 2025",789501,25891403,303.0
FSEP518501503,16-09-2025,789501,25891303,73.0
FSEP518501503,"Tuesday, September 16, 2025",789501,25891503,122.0
FSEP518501503,"Tuesday, September 16, 2025",789501,25891201,230.0
FSEP518621501,16/09/2025,789621,25891103,450.0
FSEP518621501,"Tuesday, September 16, 2025",789621,25891201,183.0
FSEP518621501,"Tuesday, September 16, 2025",789621,25891501,147.0
FSEP518621501,"Tuesday, September 16, 2025",789621,25891103,450.0
FSEP519101603,"Tuesday, September 16, 2025",789101,25891103,323.0
FSEP519101603,2025/09/16,ABC987,77777777,82.0
FSEP519101603,"Tuesday, September 16, 2025",789101,25891101,364.0
FSEP519101603,"Tuesday, September 16, 2025",789101,25891603,146.0
FSEP519102601,16/09/2025,789102,25891302,19.0
FSEP519102601,"Tuesday, September 16, 2025",789102,25891403,420.0
FSEP519102601,16/09/2025,789102,25891601,118.0
FSEP519102601,"Tuesday, September 16, 2025",789102,25891201,122.0
FSEP519221503,"Tuesday, September 16, 2025",789221,25891301,76.0
FSEP519221503,"Tuesday, September 16, 2025",789221,25891102,460.0
FSEP519221503,"Tuesday, September 16, 2025",789221,25891502,107.0
FSEP519221503,"Tuesday, September 16, 2025",789221,25891503,105.0
FSEP519402503,"Tuesday, September 16, 2025",789402,25891302,
FSEP519402503,2025/09/16,789402,77777777,446.0
FSEP519402503,"Tuesday, September 16, 2025",789402,25891503,
FSEP519402503,16-09-2025,789402,25891501,194.0
FSEP519603503,"Tuesday, September 16, 2025",789603,25891303,27.0
FSEP519603503,"Tuesday, September 16, 2025",789603,25891503,211.0
FSEP519603503,16/09/2025,789603,25891402,276.0
FSEP519603503,"Tuesday, September 16, 2025",789603,25891503,211.0
FSEP517101601,"Tuesday, September 16, 2025",789101,25891203,248.0
FSEP517101601,"Tuesday, September 16, 2025",789101,25891601,114.0
FSEP517101601,"Tuesday, September 16, 2025",789101,25891101,305.0
FSEP517102603,16-09-2025,789102,25891301,33.0
FSEP517102603,"Tuesday, September 16, 2025",789102,25891102,423.0
FSEP517102603,"Tuesday, September 16, 2025",789102,25891603,167.0
FSEP517201501,2025/09/16,INVALID,25891202,228.0
FSEP517201501,"Tuesday, September 16, 2025",789201,25891402,414.0
FSEP517201501,16-09-2025,789201,25891501,205.0
FSEP517220301,"Tuesday, September 16, 2025",789220,25891301,28.0
FSEP517220301,"Tuesday, September 16, 2025",789220,25891103,360.0
FSEP517220301,16-09-2025,789220,25891101,417.0
FSEP517303601,"Tuesday, September 16, 2025",789303,25891503,240.0
FSEP517303601,"Tuesday, September 16, 2025",789303,25891601,56.0
FSEP517303601,"Tuesday, September 16, 2025",789303,25891101,418.0
FSEP517320603,"Tuesday, September 16, 2025",789320,25891301,94.0
FSEP517320603,16/09/2025,789320,25891202,252.0
FSEP517320603,"Tuesday, September 16, 2025",789320,25891603,118.0
FSEP517601301,"Tuesday, September 16, 2025",789601,25891301,96.0
FSEP517601301,"Tuesday, September 16, 2025",789601,25891103,419.0
FSEP517601301,"Tuesday, September 16, 2025",789601,25891101,391.0
FSEP517903501,"Tuesday, September 16, 2025",789903,25891402,309.0
FSEP517903501,"Tuesday, September 16, 2025",789903,25891501,190.0
FSEP517903501,"Tuesday, September 16, 2025",789903,25891402,309.0
FSEP518221401,"Tuesday, September 16, 2025",789221,25891201,207.0
FSEP518221401,16-09-2025,789221,25891401,220.0
FSEP518221401,"Tuesday, September 16, 2025",789221,25891401,220.0
FSEP518303502,"Tuesday, September 16, 2025",789303,25891102,385.0
FSEP518303502,"Tuesday, September 16, 2025",ABC987,25891502,102.0
FSEP518303502,16-09-2025,789303,25891401,416.0
FSEP518421302,"Tuesday, September 16, 2025",789421,25891302,44.0
FSEP518421302,"Tuesday, September 16, 2025",789421,25891101,484.0
FSEP518421302,"Tuesday, September 16, 2025",789421,25891101,484.0
FSEP518503502,"Tuesday, September 16, 2025",789503,25891301,19.0
FSEP518503502,"Tuesday, September 16, 2025",789503,25891502,149.0
FSEP518503502,"Tuesday, September 16, 2025",789503,25891201,261.0
FSEP518622601,"Tuesday, September 16, 2025",789622,25891502,246.0
FSEP518622601,"Tuesday, September 16, 2025",INVALID,25891202,229.0
FSEP518622601,16-09-2025,789622,25891601,61.0
FSEP518703602,16-09-2025,789703,99999999,432.0
FSEP518703602,2025/09/16,789703,25891103,330.0
FSEP518703602,"Tuesday, September 16, 2025",789703,25891602,160.0
FSEP518721601,"Tuesday, September 16, 2025",789721,25891503,200.0
FSEP518721601,"Tuesday, September 16, 2025",789721,25891601,135.0
FSEP518721601,"Tuesday, September 16, 2025",789721,25891501,228.0
FSEP518902602,16/09/2025,789902,25891202,183.0
FSEP518902602,"Tuesday, September 16, 2025",789902,25891103,326.0
FSEP518902602,"Tuesday, September 16, 2025",789902,25891602,147.0
FSEP519103503,"Tuesday, September 16, 2025",789103,25891203,188.0
FSEP519103503,"Tuesday, September 16, 2025",789103,25891202,234.0
FSEP519103503,"Tuesday, September 16, 2025",789103,25891503,197.0
FSEP519202503,"Tuesday, September 16, 2025",789202,25891503,204.0
FSEP519202503,"Tuesday, September 16, 2025",789202,25891501,148.0
FSEP519202503,"Tuesday, September 16, 2025",789202,25891101,316.0
FSEP519320501,16/09/2025,789320,25891402,302.0
FSEP519320501,"Tuesday, September 16, 2025",789320,25891501,190.0
FSEP519320501,2025/09/16,789320,99999999,211.0
FSEP519321501,"Tuesday, September 16, 2025",789321,25891403,
FSEP519321501,"Tuesday, September 16, 2025",789321,25891303,31.0
FSEP519321501,"Tuesday, September 16, 2025",789321,25891501,221.0
FSEP519422502,"Tuesday, September 16, 2025",789422,25891301,
FSEP519422502,"Tuesday, September 16, 2025",789422,25891502,134.0
FSEP519422502,"Tuesday, September 16, 2025",789422,25891401,236.0
FSEP519520602,"Tuesday, September 16, 2025",789520,25891102,348.0
FSEP519520602,"Tuesday, September 16, 2025",789520,25891601,81.0
FSEP519520602,"Tuesday, September 16, 2025",789520,25891602,195.0
FSEP519621503,"Tuesday, September 16, 2025",789621,25891503,151.0
FSEP519621503,2025/09/16,789621,25891501,196.0
FSEP519621503,"Tuesday, September 16, 2025",789621,25891401,206.0
FSEP519702403,"Tuesday, September 16, 2025",789702,25891102,289.0
FSEP519702403,16/09/2025,789702,25891403,413.0
FSEP519702403,"Tuesday, September 16, 2025",789702,25891401,259.0
FSEP519702501,"Tuesday, September 16, 2025",789702,25891203,259.0
FSEP519702501,"Tuesday, September 16, 2025",789702,25891201,113.0
FSEP519702501,"Tuesday, September 16, 2025",789702,25891501,180.0
FSEP519720603,"Tuesday, September 16, 2025",789720,25891103,462.0
FSEP519720603,"Tuesday, September 16, 2025",789720,25891402,242.0
FSEP519720603,"Tuesday, September 16, 2025",789720,25891603,133.0
FSEP519721603,"Tuesday, September 16, 2025",XYZ123,25891403,360.0
FSEP519721603,"Tuesday, September 16, 2025",789721,25891603,
FSEP519721603,"Tuesday, September 16, 2025",789721,25891602,95.0
FSEP519902502,2025/09/16,789902,25891502,231.0
FSEP519902502,16-09-2025,789902,25891401,212.0
FSEP519902502,"Tuesday, September 16, 2025",789902,25891502,231.0
FSEP517121603,"Tuesday, September 16, 2025",789121,25891102,365.0
FSEP517121603,"Tuesday, September 16, 2025",789121,25891603,186.0
FSEP517122601,"Tuesday, September 16, 2025",789122,25891601,107.0
FSEP517122601,"Tuesday, September 16, 2025",789122,25891601,107.0
FSEP517202601,"Tuesday, September 16, 2025",ABC987,25891203,103.0
FSEP517202601,"Tuesday, September 16, 2025",789202,77777777,55.0
FSEP517221403,2025/09/16,789221,25891403,492.0
FSEP517221403,"Tuesday, September 16, 2025",789221,25891303,40.0
FSEP517221601,"Tuesday, September 16, 2025",789221,25891202,196.0
FSEP517221601,16/09/2025,789221,25891601,90.0
FSEP517321203,"Tuesday, September 16, 2025",789321,25891203,500.0
FSEP517321203,"Tuesday, September 16, 2025",789321,25891101,349.0
FSEP517321303,"Tuesday, September 16, 2025",789321,25891303,26.0
FSEP517321303,"Tuesday, September 16, 2025",789321,25891303,26.0
FSEP517422303,"Tuesday, September 16, 2025",789422,25891203,401.0
FSEP517422303,"Tuesday, September 16, 2025",789422,25891303,89.0
FSEP517422603,"Tuesday, September 16, 2025",789422,25891301,39.0
FSEP517422603,"Tuesday, September 16, 2025",789422,99999999,196.0
FSEP517503103,"Tuesday, September 16, 2025",789503,25891103,400.0
FSEP517503103,"Tuesday, September 16, 2025",XYZ123,25891101,307.0
FSEP517521502,"Tuesday, September 16, 2025",789521,25891502,217.0
FSEP517521502,2025/09/16,789521,25891403,294.0
FSEP517902303,"Tuesday, September 16, 2025",789902,25891202,124.0
