order_id,order_placement_date,customer_id,product_id,order_qty
FNOV76903602,2025/11/03,789903,25891102,306.0
FNOV76903602,"Monday, November 03, 2025",789903,99999999,116.0
FNOV76903602,"Monday, November 03, 2025",789903,25891101,
FNOV76903602,03/11/2025,789903,25891202,304.0
FNOV76903602,"Monday, November 03, 2025",789903,25891503,180.0
FNOV76903602,2025/11/03,789903,25891103,339.0
FNOV76903602,"Monday, November 03, 2025",789903,25891402,383.0
FNOV76903602,"Monday, November 03, 2025",789903,25891602,62.0
FNOV74103603,"Monday, November 03, 2025",789103,25891101,441.0
FNOV74103603,"Monday, November 03, 2025",789103,25891603,68.0
FNOV74103603,03-11-2025,789103,25891201,463.0
FNOV74103603,"Monday, November 03, 2025",789103,25891501,119.0
FNOV74103603,03-11-2025,789103,25891501,119.0
FNOV74103603,"Monday, November 03, 2025",789103,25891201,463.0
FNOV74220602,"Monday, November 03, 2025",789220,25891502,141.0
FNOV74220602,"Monday, November 03, 2025",789220,25891303,21.0
FNOV74220602,"Monday, November 03, 2025",789220,25891402,361.0
FNOV74220602,"Monday, November 03, 2025",ABC987,25891501,215.0
FNOV74220602,"Monday, November 03, 2025",789220,25891602,
FNOV74220602,"Monday, November 03, 2025",789220,25891602,
FNOV74303602,"Monday, November 03, 2025",789303,25891203,199.0
FNOV74303602,"Monday, November 03, 2025",789303,25891502,233.0
FNOV74303602,"Monday, November 03, 2025",789303,25891602,200.0
FNOV74303602,03-11-2025,789303,25891602,200.0
FNOV74303602,"Monday, November 03, 2025",789303,25891203,199.0
FNOV74622402,"Monday, November 03, 2025",789622,25891203,135.0
FNOV74622402,03/11/2025,789622,25891102,
FNOV74622402,2025/11/03,789622,25891202,452.0
FNOV74622402,"Monday, November 03, 2025",789622,25891402,424.0
FNOV74622402,"Monday, November 03, 2025",789622,25891203,135.0
FNOV75622503,03/11/2025,789622,25891502,98.0
FNOV75622503,"Monday, November 03, 2025",789622,25891101,463.0
FNOV75622503,"Monday, November 03, 2025",789622,25891202,384.0
FNOV75622503,"Monday, November 03, 2025",789622,25891503,102.0
FNOV75622503,"Monday, November 03, 2025",ABC987,25891501,197.0
FNOV75902502,"Monday, November 03, 2025",789902,25891203,249.0
FNOV75902502,"Monday, November 03, 2025",789902,25891302,37.0
FNOV75902502,"Monday, November 03, 2025",789902,25891502,185.0
FNOV75902502,03/11/2025,789902,99999999,314.0
FNOV75902502,"Monday, November 03, 2025",789902,25891201,417.0
FNOV75903403,"Monday, November 03, 2025",789903,25891203,221.0
FNOV75903403,"Monday, November 03, 2025",789903,25891102,315.0
FNOV75903403,"Monday, November 03, 2025",789903,25891403,408.0
FNOV75903403,"Monday, November 03, 2025",789903,25891402,292.0
FNOV75903403,"Monday, November 03, 2025",789903,25891403,408.0
FNOV76203501,2025/11/03,789203,25891102,364.0
FNOV76203501,"Monday, November 03, 2025",789203,25891401,296.0
FNOV76203501,03-11-2025,789203,25891202,498.0
FNOV76203501,"Monday, November 03, 2025",789203,25891501,108.0
FNOV76203501,"Monday, November 03, 2025",789203,25891401,296.0
FNOV76401602,"Monday, November 03, 2025",789401,25891102,359.0
FNOV76401602,"Monday, November 03, 2025",789401,99999999,490.0
FNOV76401602,"Monday, November 03, 2025",789401,25891402,275.0
FNOV76401602,"Monday, November 03, 2025",789401,25891201,416.0
FNOV76401602,"Monday, November 03, 2025",789401,25891602,65.0
FNOV74301502,"Monday, November 03, 2025",789301,25891301,23.0
FNOV74301502,"Monday, November 03, 2025",789301,25891102,373.0
FNOV74301502,"Monday, November 03, 2025",789301,25891502,133.0
FNOV74301502,"Monday, November 03, 2025",789301,25891502,133.0
FNOV74321503,"Monday, November 03, 2025",789321,25891102,320.0
FNOV74321503,"Monday, November 03, 2025",789321,25891502,175.0
FNOV74321503,03/11/2025,789321,25891202,
FNOV74321503,"Monday, November 03, 2025",789321,25891503,164.0
FNOV74703401,2025/11/03,789703,88888888,292.0
FNOV74703401,"Monday, November 03, 2025",789703,25891401,359.0
FNOV74703401,"Monday, November 03, 2025",789703,25891303,94.0
FNOV74703401,"Monday, November 03, 2025",789703,25891201,114.0
FNOV74720603,"Monday, November 03, 2025",789720,25891301,25.0
FNOV74720603,"Monday, November 03, 2025",789720,25891603,159.0
FNOV74720603,"Monday, November 03, 2025",INVALID,25891503,177.0
FNOV74720603,"Monday, November 03, 2025",789720,25891602,103.0
FNOV76103602,"Monday, November 03, 2025",789103,25891101,451.0
FNOV76103602,"Monday, November 03, 2025",789103,25891602,113.0
FNOV76103602,"Monday, November 03, 2025",789103,25891602,113.0
FNOV76103602,"Monday, November 03, 2025",789103,25891101,451.0
FNOV76320601,"Monday, November 03, 2025",ABC987,25891301,22.0
FNOV76320601,"Monday, November 03, 2025",789320,25891102,336.0
FNOV76320601,"Monday, November 03, 2025",789320,25891202,142.0
FNOV76320601,2025/11/03,789320,25891601,65.0
FNOV76321603,"Monday, November 03, 2025",789321,25891603,107.0
FNOV76321603,03/11/2025,789321,25891403,
FNOV76321603,"Monday, November 03, 2025",789321,25891601,67.0
FNOV76321603,"Monday, November 03, 2025",789321,25891402,227.0
FNOV76403602,"Monday, November 03, 2025",789403,99999999,310.0
FNOV76403602,"Monday, November 03, 2025",ABC987,25891402,233.0
FNOV76403602,"Monday, November 03, 2025",789403,25891602,89.0
FNOV76403602,"Monday, November 03, 2025",789403,25891602,89.0
FNOV76603603,"Monday, November 03, 2025",789603,25891401,371.0
FNOV76603603,"Monday, November 03, 2025",789603,25891603,62.0
FNOV76603603,"Monday, November 03, 2025",789603,25891602,81.0
FNOV76603603,"Monday, November 03, 2025",789603,25891401,371.0
FNOV74102501,2025/11/03,789102,25891101,
FNOV74102501,"Monday, November 03, 2025",789102,25891201,157.0
FNOV74102501,"Monday, November 03, 2025",789102,25891501,126.0
FNOV74121503,"Monday, November 03, 2025",789121,25891503,211.0
FNOV74121503,"Monday, November 03, 2025",789121,25891201,95.0
FNOV74121503,03-11-2025,789121,25891503,211.0
FNOV74201602,"Monday, November 03, 2025",789201,25891301,90.0
FNOV74201602,"Monday, November 03, 2025",789201,25891501,189.0
FNOV74201602,"Monday, November 03, 2025",789201,25891602,159.0
FNOV74401601,"Monday, November 03, 2025",789401,25891103,362.0
FNOV74401601,03-11-2025,789401,25891601,85.0
FNOV74401601,03/11/2025,789401,25891501,214.0
FNOV74601501,"Monday, November 03, 2025",789601,25891303,21.0
FNOV74601501,"Monday, November 03, 2025",789601,25891501,129.0
FNOV74601501,"Monday, November 03, 2025",789601,25891303,21.0
FNOV74603401,03/11/2025,789603,99999999,
FNOV74603401,"Monday, November 03, 2025",INVALID,88888888,333.0
FNOV74603401,2025/11/03,789603,77777777,129.0
FNOV75102602,"Monday, November 03, 2025",789102,25891403,280.0
FNOV75102602,"Monday, November 03, 2025",789102,25891103,417.0
FNOV75102602,03-11-2025,789102,25891602,76.0
FNOV75103602,"Monday, November 03, 2025",789103,25891102,359.0
FNOV75103602,"Monday, November 03, 2025",789103,25891403,335.0
FNOV75103602,"Monday, November 03, 2025",789103,25891602,154.0
FNOV75121303,"Monday, November 03, 2025",789121,25891301,29.0
FNOV75121303,"Monday, November 03, 2025",789121,25891303,29.0
FNOV75121303,03-11-2025,789121,25891103,437.0
FNOV75221403,"Monday, November 03, 2025",XYZ123,25891202,220.0
FNOV75221403,"Monday, November 03, 2025",789221,25891403,
FNOV75221403,"Monday, November 03, 2025",XYZ123,25891202,220.0
FNOV75320601,03-11-2025,789320,99999999,32.0
FNOV75320601,"Monday, November 03, 2025",789320,25891601,
FNOV75320601,"Monday, November 03, 2025",789320,25891201,210.0
FNOV75403502,"Monday, November 03, 2025",789403,25891102,331.0
FNOV75403502,"Monday, November 03, 2025",ABC987,25891502,177.0
FNOV75403502,"Monday, November 03, 2025",789403,25891402,402.0
FNOV75422202,"Monday, November 03, 2025",789422,25891202,284.0
FNOV75422202,2025/11/03,789422,25891103,433.0
FNOV75422202,"Monday, November 03, 2025",789422,25891202,284.0
FNOV75501601,"Monday, November 03, 2025",789501,25891301,35.0
FNOV75501601,"Monday, November 03, 2025",789501,25891403,274.0
FNOV75501601,2025/11/03,789501,25891601,114.0
FNOV75603302,"Monday, November 03, 2025",789603,25891302,34.0
FNOV75603302,"Monday, November 03, 2025",789603,25891101,447.0
FNOV75603302,"Monday, November 03, 2025",789603,25891302,34.0
FNOV76102401,"Monday, November 03, 2025",789102,25891301,22.0
FNOV76102401,"Monday, November 03, 2025",789102,25891101,404.0
FNOV76102401,"Monday, November 03, 2025",789102,25891401,432.0
FNOV76221401,"Monday, November 03, 2025",789221,25891102,477.0
FNOV76221401,"Monday, November 03, 2025",789221,25891401,251.0
FNOV76221401,03/11/2025,789221,25891303,99.0
FNOV76301401,"Monday, November 03, 2025",789301,25891203,416.0
