order_id,order_placement_date,customer_id,product_id,order_qty
FSEP519201603,18-09-2025,789201,25891102,353.0
FSEP519201603,"Thursday, September 18, 2025",789201,25891403,325.0
FSEP519201603,18-09-2025,789201,25891103,414.0
FSEP519201603,"Thursday, September 18, 2025",INVALID,25891603,67.0
FSEP519201603,"Thursday, September 18, 2025",789201,25891303,
FSEP519201603,"Thursday, September 18, 2025",789201,25891403,325.0
FSEP519303501,18/09/2025,789303,25891302,33.0
FSEP519303501,"Thursday, September 18, 2025",ABC987,25891402,472.0
FSEP519303501,"Thursday, September 18, 2025",789303,25891201,130.0
FSEP519303501,"Thursday, September 18, 2025",789303,25891501,202.0
FSEP519303501,"Thursday, September 18, 2025",789303,25891101,313.0
FSEP519303501,"Thursday, September 18, 2025",789303,25891201,130.0
FSEP521903602,"Thursday, September 18, 2025",789903,25891301,91.0
FSEP521903602,"Thursday, September 18, 2025",789903,25891502,185.0
FSEP521903602,"Thursday, September 18, 2025",789903,25891201,113.0
FSEP521903602,"Thursday, September 18, 2025",789903,25891602,
FSEP521903602,"Thursday, September 18, 2025",789903,25891301,91.0
FSEP521903602,18/09/2025,789903,25891502,185.0
FSEP519403401,18-09-2025,789403,25891102,462.0
FSEP519403401,"Thursday, September 18, 2025",789403,25891103,453.0
FSEP519403401,"Thursday, September 18, 2025",789403,25891401,270.0
FSEP519403401,"Thursday, September 18, 2025",789403,25891103,453.0
FSEP519403401,"Thursday, September 18, 2025",789403,25891102,462.0
FSEP519601603,"Thursday, September 18, 2025",789601,25891402,313.0
FSEP519601603,"Thursday, September 18, 2025",789601,25891101,457.0
FSEP519601603,2025/09/18,789601,25891401,407.0
FSEP519601603,"Thursday, September 18, 2025",789601,25891603,139.0
FSEP519601603,"Thursday, September 18, 2025",789601,25891401,407.0
FSEP520402602,"Thursday, September 18, 2025",789402,88888888,24.0
FSEP520402602,"Thursday, September 18, 2025",789402,25891301,32.0
FSEP520402602,"Thursday, September 18, 2025",789402,25891402,459.0
FSEP520402602,2025/09/18,789402,25891201,497.0
FSEP520402602,"Thursday, September 18, 2025",789402,25891602,55.0
FSEP521621402,"Thursday, September 18, 2025",789621,25891203,280.0
FSEP521621402,"Thursday, September 18, 2025",789621,25891402,323.0
FSEP521621402,"Thursday, September 18, 2025",789621,25891201,476.0
FSEP521621402,18/09/2025,789621,25891401,296.0
FSEP521621402,"Thursday, September 18, 2025",789621,25891401,296.0
FSEP521902603,"Thursday, September 18, 2025",789902,25891102,456.0
FSEP521902603,"Thursday, September 18, 2025",789902,25891601,143.0
FSEP521902603,"Thursday, September 18, 2025",789902,25891101,490.0
FSEP521902603,"Thursday, September 18, 2025",789902,25891603,187.0
FSEP521902603,"Thursday, September 18, 2025",789902,25891603,187.0
FSEP519320602,"Thursday, September 18, 2025",789320,25891503,145.0
FSEP519320602,"Thursday, September 18, 2025",789320,25891602,193.0
FSEP519320602,"Thursday, September 18, 2025",789320,25891303,54.0
FSEP519320602,2025/09/18,789320,25891503,145.0
FSEP519603601,"Thursday, September 18, 2025",789603,25891502,156.0
FSEP519603601,"Thursday, September 18, 2025",789603,25891403,396.0
FSEP519603601,2025/09/18,789603,25891601,156.0
FSEP519603601,"Thursday, September 18, 2025",789603,25891601,156.0
FSEP519902501,"Thursday, September 18, 2025",789902,25891302,82.0
FSEP519902501,"Thursday, September 18, 2025",789902,25891402,385.0
FSEP519902501,"Thursday, September 18, 2025",789902,25891501,212.0
FSEP519902501,"Thursday, September 18, 2025",789902,25891101,496.0
FSEP520101603,"Thursday, September 18, 2025",789101,25891102,404.0
FSEP520101603,"Thursday, September 18, 2025",789101,25891402,316.0
FSEP520101603,18/09/2025,789101,25891603,67.0
FSEP520101603,"Thursday, September 18, 2025",789101,25891303,38.0
FSEP520420503,"Thursday, September 18, 2025",789420,25891102,491.0
FSEP520420503,"Thursday, September 18, 2025",789420,25891503,168.0
FSEP520420503,2025/09/18,789420,25891401,307.0
FSEP520420503,"Thursday, September 18, 2025",789420,25891401,307.0
FSEP520520502,"Thursday, September 18, 2025",789520,25891203,236.0
FSEP520520502,18-09-2025,789520,25891301,49.0
FSEP520520502,"Thursday, September 18, 2025",789520,25891502,114.0
FSEP520520502,"Thursday, September 18, 2025",789520,25891203,236.0
FSEP520601603,"Thursday, September 18, 2025",789601,25891203,215.0
FSEP520601603,"Thursday, September 18, 2025",789601,25891501,200.0
FSEP520601603,2025/09/18,789601,25891101,344.0
FSEP520601603,18-09-2025,789601,25891603,68.0
FSEP520902502,18-09-2025,789902,25891203,130.0
FSEP520902502,18-09-2025,789902,25891502,202.0
FSEP520902502,"Thursday, September 18, 2025",789902,25891103,437.0
FSEP520902502,"Thursday, September 18, 2025",789902,25891203,130.0
FSEP521203603,"Thursday, September 18, 2025",789203,25891503,118.0
FSEP521203603,"Thursday, September 18, 2025",789203,25891203,395.0
FSEP521203603,"Thursday, September 18, 2025",789203,25891603,117.0
FSEP521203603,"Thursday, September 18, 2025",789203,25891202,92.0
FSEP521221503,18/09/2025,789221,25891302,95.0
FSEP521221503,18-09-2025,789221,25891301,39.0
FSEP521221503,"Thursday, September 18, 2025",789221,25891503,222.0
FSEP521221503,"Thursday, September 18, 2025",789221,25891202,155.0
FSEP521303602,"Thursday, September 18, 2025",789303,25891302,26.0
FSEP521303602,"Thursday, September 18, 2025",INVALID,25891102,405.0
FSEP521303602,18/09/2025,XYZ123,25891602,174.0
FSEP521303602,"Thursday, September 18, 2025",789303,25891303,26.0
FSEP521702602,"Thursday, September 18, 2025",789702,25891501,178.0
FSEP521702602,"Thursday, September 18, 2025",789702,25891602,151.0
FSEP521702602,"Thursday, September 18, 2025",789702,25891101,305.0
FSEP521702602,"Thursday, September 18, 2025",789702,25891303,58.0
FSEP521721603,"Thursday, September 18, 2025",789721,25891403,238.0
FSEP521721603,"Thursday, September 18, 2025",789721,25891601,134.0
FSEP521721603,"Thursday, September 18, 2025",789721,25891501,194.0
FSEP521721603,"Thursday, September 18, 2025",789721,25891603,58.0
FSEP519202502,18/09/2025,789202,25891502,115.0
FSEP519202502,"Thursday, September 18, 2025",789202,25891103,369.0
FSEP519202502,"Thursday, September 18, 2025",XYZ123,25891201,147.0
FSEP519301602,"Thursday, September 18, 2025",789301,25891103,310.0
FSEP519301602,"Thursday, September 18, 2025",789301,25891601,131.0
FSEP519301602,2025/09/18,789301,25891602,57.0
FSEP519321603,"Thursday, September 18, 2025",789321,25891603,149.0
