order_id,order_placement_date,customer_id,product_id,order_qty
FNOV716601603,"Friday, November 14, 2025",789601,25891103,449.0
FNOV716601603,14/11/2025,789601,25891201,342.0
FNOV716601603,"Friday, November 14, 2025",789601,25891602,55.0
FNOV716601603,"Friday, November 14, 2025",789601,25891101,
FNOV716601603,"Friday, November 14, 2025",789601,88888888,134.0
FNOV716601603,"Friday, November 14, 2025",789601,25891202,222.0
FNOV716601603,14/11/2025,789601,25891303,75.0
FNOV716321502,"Friday, November 14, 2025",789321,99999999,57.0
FNOV716321502,"Friday, November 14, 2025",789321,25891102,432.0
FNOV716321502,"Friday, November 14, 2025",789321,25891502,184.0
FNOV716321502,"Friday, November 14, 2025",789321,25891103,342.0
FNOV716321502,"Friday, November 14, 2025",789321,25891501,225.0
FNOV716321502,"Friday, November 14, 2025",789321,25891202,326.0
FNOV715102503,"Friday, November 14, 2025",789102,25891502,127.0
FNOV715102503,"Friday, November 14, 2025",789102,25891503,
FNOV715102503,2025/11/14,789102,25891501,137.0
FNOV715102503,"Friday, November 14, 2025",789102,25891202,347.0
FNOV715102503,"Friday, November 14, 2025",789102,25891303,98.0
FNOV715320603,2025/11/14,789320,25891203,432.0
FNOV715320603,"Friday, November 14, 2025",ABC987,25891201,433.0
FNOV715320603,"Friday, November 14, 2025",789320,25891101,
FNOV715320603,"Friday, November 14, 2025",789320,25891603,136.0
FNOV715320603,14-11-2025,ABC987,25891201,433.0
FNOV715420403,"Friday, November 14, 2025",789420,25891301,77.0
FNOV715420403,"Friday, November 14, 2025",789420,25891403,401.0
FNOV715420403,"Friday, November 14, 2025",XYZ123,25891103,354.0
FNOV715420403,"Friday, November 14, 2025",789420,25891402,329.0
FNOV715420403,"Friday, November 14, 2025",789420,25891301,77.0
FNOV715501402,"Friday, November 14, 2025",789501,25891302,33.0
FNOV715501402,"Friday, November 14, 2025",789501,25891103,330.0
FNOV715501402,14/11/2025,789501,25891402,202.0
FNOV715501402,"Friday, November 14, 2025",789501,25891401,236.0
FNOV715501402,"Friday, November 14, 2025",789501,25891401,236.0
FNOV716102603,"Friday, November 14, 2025",ABC987,25891601,100.0
FNOV716102603,"Friday, November 14, 2025",789102,25891103,356.0
FNOV716102603,"Friday, November 14, 2025",789102,25891201,416.0
FNOV716102603,"Friday, November 14, 2025",789102,25891603,197.0
FNOV716102603,"Friday, November 14, 2025",789102,25891603,197.0
FNOV716203601,"Friday, November 14, 2025",789203,88888888,90.0
FNOV716203601,"Friday, November 14, 2025",789203,25891601,94.0
FNOV716203601,14/11/2025,789203,25891201,110.0
FNOV716203601,"Friday, November 14, 2025",789203,88888888,492.0
FNOV716203601,"Friday, November 14, 2025",789203,25891202,351.0
FNOV717221402,"Friday, November 14, 2025",789221,25891301,98.0
FNOV717221402,"Friday, November 14, 2025",789221,25891102,342.0
FNOV717221402,"Friday, November 14, 2025",789221,99999999,446.0
FNOV717221402,"Friday, November 14, 2025",789221,25891303,84.0
