order_id,order_placement_date,customer_id,product_id,order_qty
FDEC817402603,"Sunday, December 14, 2025",789402,25891403,422.0
FDEC817402603,"Sunday, December 14, 2025",789402,25891103,334.0
FDEC817402603,"Sunday, December 14, 2025",789402,25891601,47.0
FDEC817402603,14-12-2025,789402,25891402,307.0
FDEC817402603,"Sunday, December 14, 2025",789402,25891401,347.0
FDEC817402603,"Sunday, December 14, 2025",789402,25891603,114.0
FDEC817402603,"Sunday, December 14, 2025",789402,25891203,177.0
FDEC817402603,"Sunday, December 14, 2025",789402,25891203,177.0
FDEC817402603,"Sunday, December 14, 2025",789402,25891402,307.0
FDEC817402603,"Sunday, December 14, 2025",789402,25891103,334.0
FDEC817201601,"Sunday, December 14, 2025",789201,25891103,389.0
FDEC817201601,"Sunday, December 14, 2025",789201,25891601,98.0
FDEC817201601,"Sunday, December 14, 2025",789201,25891202,439.0
FDEC817201601,"Sunday, December 14, 2025",789201,25891303,84.0
FDEC817201601,"Sunday, December 14, 2025",789201,25891302,52.0
FDEC817201601,14/12/2025,789201,25891301,51.0
FDEC815621403,"Sunday, December 14, 2025",789621,25891403,333.0
FDEC815621403,14/12/2025,789621,25891402,416.0
FDEC815621403,"Sunday, December 14, 2025",789621,25891202,209.0
FDEC815621403,14-12-2025,789621,25891303,26.0
FDEC815621403,"Sunday, December 14, 2025",789621,25891402,416.0
FDEC816203602,"Sunday, December 14, 2025",789203,25891403,486.0
FDEC816203602,"Sunday, December 14, 2025",789203,25891601,69.0
FDEC816203602,2025/12/14,789203,25891402,409.0
FDEC816203602,"Sunday, December 14, 2025",789203,25891602,63.0
FDEC816203602,"Sunday, December 14, 2025",789203,25891202,409.0
FDEC816601603,"Sunday, December 14, 2025",789601,25891103,346.0
FDEC816601603,"Sunday, December 14, 2025",789601,25891603,57.0
FDEC816601603,"Sunday, December 14, 2025",789601,25891301,79.0
FDEC816601603,"Sunday, December 14, 2025",789601,25891603,57.0
FDEC816601603,"Sunday, December 14, 2025",789601,25891301,79.0
FDEC816702602,"Sunday, December 14, 2025",789702,25891403,340.0
FDEC816702602,"Sunday, December 14, 2025",789702,25891103,385.0
FDEC816702602,2025/12/14,789702,25891402,359.0
FDEC816702602,"Sunday, December 14, 2025",INVALID,25891602,84.0
FDEC816702602,14/12/2025,789702,25891202,260.0
FDEC815203603,"Sunday, December 14, 2025",789203,25891402,343.0
FDEC815203603,14/12/2025,789203,25891401,334.0
FDEC815203603,"Sunday, December 14, 2025",789203,25891603,
FDEC815203603,"Sunday, December 14, 2025",789203,25891401,334.0
FDEC815220503,"Sunday, December 14, 2025",XYZ123,25891503,147.0
FDEC815220503,2025/12/14,789220,25891402,241.0
FDEC815220503,"Sunday, December 14, 2025",789220,25891501,201.0
FDEC815220503,"Sunday, December 14, 2025",789220,25891101,448.0
FDEC815221602,"Sunday, December 14, 2025",789221,25891403,393.0
FDEC815221602,2025/12/14,789221,25891501,236.0
FDEC815221602,14-12-2025,789221,25891602,142.0
FDEC815221602,"Sunday, December 14, 2025",789221,25891302,62.0
FDEC815301503,2025/12/14,XYZ123,25891502,138.0
FDEC815301503,"Sunday, December 14, 2025",789301,25891503,160.0
FDEC815301503,"Sunday, December 14, 2025",789301,25891303,78.0
FDEC815301503,14-12-2025,XYZ123,25891502,138.0
FDEC815603602,"Sunday, December 14, 2025",789603,25891102,473.0
FDEC815603602,"Sunday, December 14, 2025",789603,25891502,226.0
FDEC815603602,"Sunday, December 14, 2025",789603,25891501,195.0
FDEC815603602,14/12/2025,789603,77777777,58.0
FDEC815903403,"Sunday, December 14, 2025",INVALID,25891403,
FDEC815903403,"Sunday, December 14, 2025",789903,25891203,191.0
FDEC815903403,"Sunday, December 14, 2025",789903,25891301,25.0
FDEC815903403,"Sunday, December 14, 2025",789903,25891102,391.0
FDEC816103501,14/12/2025,789103,25891403,279.0
FDEC816103501,"Sunday, December 14, 2025",789103,25891501,
FDEC816103501,"Sunday, December 14, 2025",789103,25891303,64.0
FDEC816103501,"Sunday, December 14, 2025",789103,25891303,64.0
FDEC816301502,"Sunday, December 14, 2025",789301,25891502,
FDEC816301502,"Sunday, December 14, 2025",789301,25891202,238.0
FDEC816301502,14/12/2025,789301,25891202,238.0
FDEC816301502,"Sunday, December 14, 2025",789301,25891502,
FDEC816320602,"Sunday, December 14, 2025",789320,25891502,230.0
FDEC816320602,14-12-2025,789320,25891403,463.0
FDEC816320602,"Sunday, December 14, 2025",ABC987,25891602,137.0
FDEC816320602,"Sunday, December 14, 2025",XYZ123,25891202,105.0
FDEC817122301,"Sunday, December 14, 2025",INVALID,77777777,414.0
FDEC817122301,"Sunday, December 14, 2025",INVALID,25891202,193.0
FDEC817122301,"Sunday, December 14, 2025",789122,25891301,71.0
FDEC817122301,"Sunday, December 14, 2025",789122,25891301,71.0
FDEC817501402,"Sunday, December 14, 2025",789501,25891402,258.0
FDEC817501402,"Sunday, December 14, 2025",789501,25891401,495.0
FDEC817501402,"Sunday, December 14, 2025",ABC987,25891202,290.0
FDEC817501402,"Sunday, December 14, 2025",789501,25891203,292.0
FDEC815103503,"Sunday, December 14, 2025",789103,25891403,336.0
FDEC815103503,"Sunday, December 14, 2025",789103,25891503,160.0
FDEC815103503,"Sunday, December 14, 2025",789103,25891103,342.0
FDEC815121203,"Sunday, December 14, 2025",INVALID,25891203,401.0
FDEC815121203,"Sunday, December 14, 2025",789121,25891102,403.0
FDEC815121203,"Sunday, December 14, 2025",INVALID,25891203,401.0
FDEC815122402,"Sunday, December 14, 2025",789122,25891402,203.0
FDEC815122402,"Sunday, December 14, 2025",789122,25891201,233.0
FDEC815122402,"Sunday, December 14, 2025",789122,25891202,211.0
FDEC815122603,"Sunday, December 14, 2025",789122,25891501,107.0
