order_id,order_placement_date,customer_id,product_id,order_qty
FDEC822601601,"Sunday, December 21, 2025",789601,25891401,442.0
FDEC822601601,"Sunday, December 21, 2025",789601,25891303,23.0
FDEC822601601,"Sunday, December 21, 2025",789601,25891502,210.0
FDEC822601601,"Sunday, December 21, 2025",789601,25891601,
FDEC822601601,"Sunday, December 21, 2025",789601,25891201,262.0
FDEC822601601,"Sunday, December 21, 2025",789601,25891303,23.0
FDEC822601601,"Sunday, December 21, 2025",789601,25891601,
FDEC823303603,21-12-2025,789303,25891603,96.0
FDEC823303603,"Sunday, December 21, 2025",789303,25891303,45.0
FDEC823303603,"Sunday, December 21, 2025",789303,25891203,379.0
FDEC823303603,"Sunday, December 21, 2025",789303,25891403,272.0
FDEC823303603,21/12/2025,789303,25891602,121.0
FDEC823303603,"Sunday, December 21, 2025",789303,25891101,474.0
FDEC822202403,"Sunday, December 21, 2025",789202,25891303,57.0
FDEC822202403,"Sunday, December 21, 2025",789202,25891102,
FDEC822202403,21/12/2025,INVALID,25891403,342.0
FDEC822202403,"Sunday, December 21, 2025",789202,25891402,328.0
FDEC822202403,"Sunday, December 21, 2025",INVALID,25891403,342.0
FDEC822721403,"Sunday, December 21, 2025",789721,25891101,360.0
FDEC822721403,21-12-2025,789721,25891301,21.0
FDEC822721403,"Sunday, December 21, 2025",789721,25891403,
FDEC822721403,"Sunday, December 21, 2025",789721,25891301,21.0
FDEC822721403,"Sunday, December 21, 2025",789721,25891403,
FDEC823201502,"Sunday, December 21, 2025",789201,25891302,48.0
FDEC823201502,21-12-2025,789201,25891301,66.0
FDEC823201502,"Sunday, December 21, 2025",789201,99999999,126.0
FDEC823201502,"Sunday, December 21, 2025",789201,25891403,282.0
FDEC823201502,"Sunday, December 21, 2025",789201,25891403,282.0
FDEC823321603,"Sunday, December 21, 2025",ABC987,25891603,166.0
FDEC823321603,21-12-2025,789321,25891203,133.0
FDEC823321603,2025/12/21,789321,25891503,211.0
FDEC823321603,"Sunday, December 21, 2025",789321,25891201,139.0
FDEC823321603,2025/12/21,789321,25891501,234.0
FDEC824303502,21/12/2025,789303,25891502,246.0
FDEC824303502,"Sunday, December 21, 2025",789303,25891103,390.0
FDEC824303502,"Sunday, December 21, 2025",INVALID,25891201,142.0
FDEC824303502,"Sunday, December 21, 2025",789303,25891501,144.0
FDEC824303502,21-12-2025,789303,25891101,
FDEC824903601,"Sunday, December 21, 2025",789903,25891101,370.0
FDEC824903601,"Sunday, December 21, 2025",789903,25891102,354.0
FDEC824903601,"Sunday, December 21, 2025",789903,25891403,321.0
FDEC824903601,"Sunday, December 21, 2025",789903,25891601,85.0
FDEC824903601,"Sunday, December 21, 2025",789903,25891402,164.0
FDEC822603502,"Sunday, December 21, 2025",789603,25891101,401.0
FDEC822603502,"Sunday, December 21, 2025",789603,25891502,103.0
FDEC822603502,"Sunday, December 21, 2025",789603,25891201,212.0
FDEC822603502,"Sunday, December 21, 2025",789603,25891201,212.0
FDEC822621603,"Sunday, December 21, 2025",789621,25891101,397.0
FDEC822621603,2025/12/21,789621,25891603,65.0
FDEC822621603,"Sunday, December 21, 2025",789621,25891503,204.0
FDEC822621603,"Sunday, December 21, 2025",789621,25891201,256.0
FDEC822720601,"Sunday, December 21, 2025",789720,25891301,27.0
FDEC822720601,"Sunday, December 21, 2025",789720,25891502,170.0
FDEC822720601,"Sunday, December 21, 2025",ABC987,25891503,230.0
FDEC822720601,21/12/2025,XYZ123,25891601,116.0
FDEC823101403,"Sunday, December 21, 2025",789101,25891301,75.0
FDEC823101403,"Sunday, December 21, 2025",789101,25891102,378.0
FDEC823101403,"Sunday, December 21, 2025",789101,25891403,248.0
FDEC823101403,"Sunday, December 21, 2025",ABC987,25891101,372.0
FDEC823102403,"Sunday, December 21, 2025",789102,25891401,473.0
FDEC823102403,"Sunday, December 21, 2025",789102,25891202,118.0
FDEC823102403,"Sunday, December 21, 2025",ABC987,25891301,85.0
FDEC823102403,"Sunday, December 21, 2025",789102,25891403,221.0
FDEC823103602,"Sunday, December 21, 2025",789103,25891301,48.0
FDEC823103602,"Sunday, December 21, 2025",789103,99999999,67.0
FDEC823103602,"Sunday, December 21, 2025",789103,99999999,67.0
FDEC823103602,"Sunday, December 21, 2025",789103,25891301,48.0
FDEC823402501,"Sunday, December 21, 2025",789402,25891102,405.0
FDEC823402501,21-12-2025,789402,25891103,439.0
FDEC823402501,"Sunday, December 21, 2025",789402,25891402,323.0
FDEC823402501,"Sunday, December 21, 2025",789402,25891501,246.0
FDEC823403502,"Sunday, December 21, 2025",789403,88888888,302.0
FDEC823403502,2025/12/21,789403,25891302,23.0
FDEC823403502,2025/12/21,789403,25891502,202.0
FDEC823403502,"Sunday, December 21, 2025",789403,88888888,420.0
FDEC823703502,"Sunday, December 21, 2025",789703,25891502,204.0
FDEC823703502,"Sunday, December 21, 2025",789703,25891403,383.0
FDEC823703502,"Sunday, December 21, 2025",789703,25891103,304.0
FDEC823703502,"Sunday, December 21, 2025",789703,25891501,148.0
FDEC823903603,"Sunday, December 21, 2025",789903,25891603,165.0
FDEC823903603,2025/12/21,789903,25891203,235.0
FDEC823903603,"Sunday, December 21, 2025",789903,25891602,
FDEC823903603,2025/12/21,789903,25891603,165.0
FDEC824122503,"Sunday, December 21, 2025",789122,25891202,135.0
