order_id,order_placement_date,customer_id,product_id,order_qty
FDEC829603603,"Saturday, December 27, 2025",ABC987,25891101,495.0
FDEC829603603,"Saturday, December 27, 2025",789603,25891603,64.0
FDEC829603603,"Saturday, December 27, 2025",ABC987,25891303,21.0
FDEC829603603,"Saturday, December 27, 2025",789603,77777777,424.0
FDEC829603603,"Saturday, December 27, 2025",789603,25891102,333.0
FDEC829603603,"Saturday, December 27, 2025",789603,25891502,140.0
FDEC829621601,"Saturday, December 27, 2025",789621,99999999,362.0
FDEC829621601,"Saturday, December 27, 2025",789621,25891303,36.0
FDEC829621601,"Saturday, December 27, 2025",INVALID,25891503,155.0
FDEC829621601,"Saturday, December 27, 2025",789621,25891601,84.0
FDEC829621601,"Saturday, December 27, 2025",789621,25891402,397.0
FDEC829621601,"Saturday, December 27, 2025",XYZ123,25891201,168.0
FDEC828122403,"Saturday, December 27, 2025",789122,25891401,365.0
FDEC828122403,"Saturday, December 27, 2025",789122,25891202,287.0
FDEC828122403,"Saturday, December 27, 2025",ABC987,25891403,302.0
FDEC828122403,"Saturday, December 27, 2025",789122,25891103,454.0
FDEC828122403,"Saturday, December 27, 2025",789122,25891103,454.0
FDEC828201503,2025/12/27,789201,25891101,384.0
FDEC828201503,"Saturday, December 27, 2025",789201,25891502,92.0
FDEC828201503,"Saturday, December 27, 2025",789201,25891503,116.0
FDEC828201503,"Saturday, December 27, 2025",789201,25891402,385.0
FDEC828201503,"Saturday, December 27, 2025",789201,25891503,116.0
FDEC828402401,"Saturday, December 27, 2025",789402,25891201,427.0
FDEC828402401,"Saturday, December 27, 2025",789402,25891401,473.0
FDEC828402401,"Saturday, December 27, 2025",INVALID,25891203,
FDEC828402401,"Saturday, December 27, 2025",789402,25891302,84.0
FDEC828402401,"Saturday, December 27, 2025",789402,25891302,84.0
FDEC829303601,27/12/2025,789303,25891303,
FDEC829303601,"Saturday, December 27, 2025",789303,25891102,369.0
FDEC829303601,"Saturday, December 27, 2025",789303,25891403,359.0
FDEC829303601,"Saturday, December 27, 2025",789303,25891601,126.0
FDEC829303601,"Saturday, December 27, 2025",789303,25891402,326.0
FDEC829720601,"Saturday, December 27, 2025",789720,25891401,263.0
FDEC829720601,"Saturday, December 27, 2025",789720,25891503,153.0
FDEC829720601,"Saturday, December 27, 2025",789720,25891601,146.0
FDEC829720601,"Saturday, December 27, 2025",789720,25891402,286.0
FDEC829720601,27-12-2025,789720,25891402,286.0
FDEC830320503,"Saturday, December 27, 2025",789320,25891101,
FDEC830320503,"Saturday, December 27, 2025",789320,25891303,59.0
FDEC830320503,2025/12/27,789320,25891203,284.0
FDEC830320503,"Saturday, December 27, 2025",789320,25891403,325.0
FDEC830320503,27/12/2025,ABC987,25891503,192.0
FDEC828101503,"Saturday, December 27, 2025",789101,25891101,
