order_id,order_placement_date,customer_id,product_id,order_qty
FDEC830903603,"Monday, December 29, 2025",789903,25891203,442.0
FDEC830903603,"Monday, December 29, 2025",789903,25891301,41.0
FDEC830903603,"Monday, December 29, 2025",789903,25891502,213.0
FDEC830903603,"Monday, December 29, 2025",789903,25891503,156.0
FDEC830903603,"Monday, December 29, 2025",789903,25891103,418.0
FDEC830903603,"Monday, December 29, 2025",XYZ123,25891401,388.0
FDEC830903603,"Monday, December 29, 2025",INVALID,25891603,180.0
FDEC830903603,"Monday, December 29, 2025",XYZ123,25891202,
FDEC830101601,"Monday, December 29, 2025",INVALID,25891302,50.0
FDEC830101601,2025/12/29,789101,25891301,53.0
FDEC830101601,2025/12/29,789101,25891403,484.0
FDEC830101601,"Monday, December 29, 2025",789101,25891103,341.0
FDEC830101601,"Monday, December 29, 2025",789101,25891601,163.0
FDEC830101601,"Monday, December 29, 2025",789101,25891402,343.0
FDEC830101601,"Monday, December 29, 2025",789101,25891501,
FDEC830403503,"Monday, December 29, 2025",789403,25891301,85.0
FDEC830403503,"Monday, December 29, 2025",789403,25891403,342.0
FDEC830403503,"Monday, December 29, 2025",789403,25891503,192.0
FDEC830403503,"Monday, December 29, 2025",789403,25891202,250.0
FDEC830403503,"Monday, December 29, 2025",789403,25891303,74.0
FDEC830603602,"Monday, December 29, 2025",789603,25891403,295.0
FDEC830603602,29-12-2025,789603,25891602,123.0
FDEC830603602,"Monday, December 29, 2025",789603,25891202,161.0
FDEC830603602,"Monday, December 29, 2025",789603,25891602,123.0
FDEC830603602,"Monday, December 29, 2025",789603,25891202,161.0
FDEC830103502,"Monday, December 29, 2025",789103,25891502,123.0
FDEC830103502,"Monday, December 29, 2025",789103,25891101,425.0
FDEC830103502,"Monday, December 29, 2025",789103,25891303,43.0
FDEC830103502,"Monday, December 29, 2025",789103,25891101,425.0
FDEC830601603,"Monday, December 29, 2025",ABC987,25891201,449.0
FDEC830601603,"Monday, December 29, 2025",789601,25891501,112.0
FDEC830601603,"Monday, December 29, 2025",INVALID,25891603,64.0
FDEC830601603,"Monday, December 29, 2025",ABC987,25891201,449.0
FDEC830721602,"Monday, December 29, 2025",XYZ123,25891203,230.0
FDEC830721602,"Monday, December 29, 2025",789721,25891302,31.0
FDEC830721602,"Monday, December 29, 2025",789721,25891402,491.0
FDEC830721602,"Monday, December 29, 2025",789721,25891602,172.0
FDEC830902603,2025/12/29,789902,88888888,359.0
FDEC830902603,29/12/2025,789902,25891503,86.0
FDEC830902603,"Monday, December 29, 2025",789902,25891501,183.0
FDEC830902603,"Monday, December 29, 2025",789902,25891603,183.0
FDEC831220402,"Monday, December 29, 2025",789220,25891301,99.0
FDEC831220402,"Monday, December 29, 2025",789220,25891402,333.0
FDEC831220402,2025/12/29,789220,25891203,
FDEC831220402,"Monday, December 29, 2025",789220,25891101,347.0
FDEC831303601,29-12-2025,789303,25891203,276.0
FDEC831303601,2025/12/29,789303,25891502,
FDEC831303601,2025/12/29,789303,25891601,64.0
FDEC831303601,"Monday, December 29, 2025",789303,25891202,311.0
FDEC831403403,"Monday, December 29, 2025",789403,25891102,395.0
