order_id,order_placement_date,customer_id,product_id,order_qty
FDEC815503603,"Friday, December 12, 2025",789503,25891203,244.0
FDEC815503603,"Friday, December 12, 2025",789503,25891503,242.0
FDEC815503603,"Friday, December 12, 2025",789503,25891402,379.0
FDEC815503603,"Friday, December 12, 2025",789503,25891501,214.0
FDEC815503603,"Friday, December 12, 2025",789503,25891602,148.0
FDEC815503603,"Friday, December 12, 2025",789503,25891101,380.0
FDEC815503603,2025/12/12,789503,25891603,180.0
FDEC815503603,"Friday, December 12, 2025",789503,77777777,380.0
FDEC814201601,12/12/2025,789201,25891203,153.0
FDEC814201601,"Friday, December 12, 2025",789201,25891302,58.0
FDEC814201601,12/12/2025,789201,25891102,452.0
FDEC814201601,"Friday, December 12, 2025",789201,25891601,157.0
FDEC814201601,12/12/2025,789201,25891402,312.0
FDEC814201601,"Friday, December 12, 2025",789201,25891302,58.0
FDEC814201601,12/12/2025,789201,25891601,157.0
FDEC813101602,"Friday, December 12, 2025",789101,25891301,83.0
FDEC813101602,"Friday, December 12, 2025",789101,25891201,
FDEC813101602,"Friday, December 12, 2025",789101,25891602,48.0
FDEC813101602,"Friday, December 12, 2025",789101,25891101,314.0
FDEC813101602,"Friday, December 12, 2025",INVALID,25891303,38.0
FDEC813103503,"Friday, December 12, 2025",789103,25891503,202.0
FDEC813103503,"Friday, December 12, 2025",ABC987,25891103,472.0
FDEC813103503,12-12-2025,789103,25891201,481.0
FDEC813103503,"Friday, December 12, 2025",789103,25891101,302.0
FDEC813103503,12/12/2025,789103,25891101,302.0
FDEC813501401,"Friday, December 12, 2025",789501,25891302,81.0
FDEC813501401,"Friday, December 12, 2025",789501,25891301,40.0
FDEC813501401,2025/12/12,789501,25891201,439.0
FDEC813501401,"Friday, December 12, 2025",789501,25891401,281.0
FDEC813501401,"Friday, December 12, 2025",INVALID,25891303,86.0
FDEC815401602,"Friday, December 12, 2025",789401,25891102,283.0
FDEC815401602,"Friday, December 12, 2025",789401,25891502,
FDEC815401602,"Friday, December 12, 2025",789401,25891602,
FDEC815401602,"Friday, December 12, 2025",789401,25891401,419.0
FDEC815401602,"Friday, December 12, 2025",789401,25891502,
FDEC815903603,"Friday, December 12, 2025",789903,25891302,54.0
FDEC815903603,"Friday, December 12, 2025",789903,25891402,283.0
FDEC815903603,"Friday, December 12, 2025",789903,25891501,82.0
FDEC815903603,"Friday, December 12, 2025",789903,25891101,284.0
FDEC815903603,12-12-2025,789903,25891603,146.0
FDEC813102402,"Friday, December 12, 2025",ABC987,77777777,492.0
FDEC813102402,2025/12/12,789102,25891202,494.0
FDEC813102402,"Friday, December 12, 2025",789102,25891303,67.0
FDEC813102402,12-12-2025,789102,25891303,67.0
FDEC813203303,"Friday, December 12, 2025",789203,25891203,128.0
FDEC813203303,"Friday, December 12, 2025",789203,25891101,435.0
FDEC813203303,"Friday, December 12, 2025",789203,25891303,83.0
FDEC813203303,"Friday, December 12, 2025",789203,25891303,83.0
FDEC813303603,12/12/2025,789303,25891403,390.0
FDEC813303603,12/12/2025,789303,25891402,309.0
FDEC813303603,"Friday, December 12, 2025",789303,25891603,172.0
FDEC813303603,"Friday, December 12, 2025",789303,25891603,172.0
FDEC813320602,12/12/2025,789320,25891502,109.0
FDEC813320602,"Friday, December 12, 2025",789320,25891601,119.0
FDEC813320602,"Friday, December 12, 2025",789320,25891602,177.0
FDEC813320602,12/12/2025,789320,25891502,109.0
FDEC813403303,"Friday, December 12, 2025",789403,25891203,388.0
FDEC813403303,"Friday, December 12, 2025",789403,25891201,122.0
FDEC813403303,"Friday, December 12, 2025",789403,25891202,178.0
FDEC813403303,"Friday, December 12, 2025",789403,25891303,27.0
FDEC813622602,2025/12/12,789622,25891503,176.0
FDEC813622602,"Friday, December 12, 2025",789622,25891402,344.0
FDEC813622602,"Friday, December 12, 2025",789622,25891602,170.0
FDEC813622602,12/12/2025,XYZ123,25891202,147.0
FDEC814102603,"Friday, December 12, 2025",789102,25891102,453.0
FDEC814102603,"Friday, December 12, 2025",789102,25891103,350.0
FDEC814102603,"Friday, December 12, 2025",ABC987,25891101,435.0
FDEC814102603,"Friday, December 12, 2025",789102,25891603,197.0
FDEC814221602,"Friday, December 12, 2025",789221,25891601,134.0
FDEC814221602,"Friday, December 12, 2025",789221,25891501,121.0
FDEC814221602,"Friday, December 12, 2025",789221,25891602,171.0
FDEC814221602,"Friday, December 12, 2025",789221,25891401,453.0
FDEC814321402,"Friday, December 12, 2025",789321,25891203,467.0
FDEC814321402,"Friday, December 12, 2025",789321,25891402,447.0
FDEC814321402,2025/12/12,789321,25891303,65.0
FDEC814321402,"Friday, December 12, 2025",789321,25891402,447.0
FDEC814703603,"Friday, December 12, 2025",789703,25891502,210.0
FDEC814703603,"Friday, December 12, 2025",789703,25891501,170.0
FDEC814703603,12-12-2025,789703,25891603,140.0
FDEC814703603,"Friday, December 12, 2025",789703,25891603,140.0
FDEC815201601,"Friday, December 12, 2025",789201,25891403,211.0
FDEC815201601,12/12/2025,789201,25891601,194.0
FDEC815201601,"Friday, December 12, 2025",789201,25891501,109.0
FDEC815201601,"Friday, December 12, 2025",789201,25891401,310.0
FDEC815202501,12-12-2025,789202,25891203,185.0
FDEC815202501,12/12/2025,789202,25891102,471.0
FDEC815202501,"Friday, December 12, 2025",789202,25891201,191.0
FDEC815202501,"Friday, December 12, 2025",789202,25891501,176.0
FDEC815321601,"Friday, December 12, 2025",789321,25891601,117.0
FDEC815321601,"Friday, December 12, 2025",789321,25891402,320.0
FDEC815321601,"Friday, December 12, 2025",789321,25891202,159.0
FDEC815321601,"Friday, December 12, 2025",789321,25891601,117.0
FDEC815601503,2025/12/12,ABC987,25891302,72.0
FDEC815601503,12-12-2025,INVALID,25891503,170.0
FDEC815601503,12-12-2025,XYZ123,25891501,171.0
FDEC815601503,"Friday, December 12, 2025",XYZ123,25891501,171.0
FDEC813121602,"Friday, December 12, 2025",ABC987,25891403,423.0
FDEC813121602,"Friday, December 12, 2025",789121,25891602,130.0
FDEC813121602,"Friday, December 12, 2025",789121,25891401,447.0
FDEC813202402,12-12-2025,789202,25891402,220.0
FDEC813202402,12-12-2025,789202,25891101,384.0
FDEC813202402,12-12-2025,789202,25891101,384.0
FDEC813203601,"Friday, December 12, 2025",789203,25891502,165.0
FDEC813203601,12/12/2025,789203,25891601,74.0
FDEC813203601,12-12-2025,XYZ123,99999999,287.0
FDEC813221601,"Friday, December 12, 2025",789221,25891302,66.0
FDEC813221601,"Friday, December 12, 2025",789221,25891502,174.0
FDEC813221601,"Friday, December 12, 2025",789221,25891601,125.0
FDEC813301603,12-12-2025,789301,25891102,334.0
FDEC813301603,"Friday, December 12, 2025",789301,25891401,476.0
FDEC813301603,"Friday, December 12, 2025",789301,25891603,162.0
FDEC813401502,"Friday, December 12, 2025",789401,25891302,79.0
FDEC813401502,"Friday, December 12, 2025",789401,25891502,202.0
FDEC813401502,"Friday, December 12, 2025",789401,25891502,202.0
FDEC813421502,12-12-2025,789421,25891301,43.0
FDEC813421502,2025/12/12,789421,25891502,198.0
FDEC813421502,"Friday, December 12, 2025",XYZ123,25891101,376.0
FDEC813421603,"Friday, December 12, 2025",789421,25891403,200.0
FDEC813421603,"Friday, December 12, 2025",XYZ123,25891501,175.0
FDEC813421603,12-12-2025,789421,25891603,42.0
FDEC813521503,12/12/2025,789521,25891502,161.0
FDEC813521503,"Friday, December 12, 2025",789521,25891503,228.0
FDEC813521503,"Friday, December 12, 2025",789521,25891501,182.0
FDEC813603602,"Friday, December 12, 2025",789603,25891103,372.0
FDEC813603602,12-12-2025,789603,25891602,192.0
